,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
754,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,northeast,754,678,680,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,16,2,0,1,1,1,0,2,1,1,1,147
755,very_masculine,very_important,employed,True,straight,white,high_school,southeast,755,678,681,1,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,32,5,4,0,1,1,1,1,0,1,1,11
756,somewhat_masculine,not_too_important,not_employed,True,straight,white,graduate,midwest,756,679,682,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,1,1,2,34,1,1,0,1,1,0,2,1,1,1,166
757,very_masculine,very_important,not_employed,False,straight,white,college_graduate,midwest,757,680,682,1,2,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,2,0,0,1,1,1,0,2,2,1,1,1,1,0,0,0,0,1,2
758,very_masculine,not_too_important,not_employed,True,straight,white,graduate,northeast,758,680,683,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,1,0,1,1,2,0,1,0,3,1,1,0,2,1,1,1,27
759,very_masculine,not_too_important,employed,True,straight,white,high_school,midwest,759,681,684,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,5,23,9,2,0,1,1,1,1,0,1,1,108
760,somewhat_masculine,somewhat_important,not_employed,True,straight,not_white,graduate,midwest,760,682,685,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,2,2,2,8,1,1,0,2,0,2,1,1,1,350
761,somewhat_masculine,somewhat_important,not_employed,True,straight,white,graduate,northeast,761,683,686,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,1,2,45,1,6,0,1,1,0,2,1,1,1,141
762,somewhat_masculine,somewhat_important,employed,False,not_straight,white,college_graduate,northeast,762,684,687,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,1,3,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,6,4,1,1,0,0,0,0,0,351
763,somewhat_masculine,somewhat_important,employed,False,straight,white,graduate,southeast,763,682,688,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1,2,32,8,4,1,1,1,0,2,0,0,1,190
764,somewhat_masculine,not_too_important,employed,True,straight,white,graduate,southeast,764,685,678,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,1,1,2,36,2,8,0,1,1,0,2,1,1,1,352
765,somewhat_masculine,not_too_important,not_employed,True,straight,white,college_graduate,southwest,765,686,683,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0,14,2,8,0,1,1,0,0,1,1,1,25
766,very_masculine,not_too_important,not_employed,True,straight,white,graduate,southeast,766,686,683,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,8,9,4,0,1,1,0,2,1,1,1,68
767,very_masculine,somewhat_important,not_employed,True,straight,white,graduate,northeast,767,686,689,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,2,0,8,0,1,1,1,0,2,1,1,1,27
769,very_masculine,not_too_important,employed,True,straight,white,graduate,northeast,769,688,688,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,0,6,0,0,1,1,0,2,1,1,1,27
770,very_masculine,somewhat_important,employed,True,straight,not_white,college_graduate,southeast,770,688,691,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,3,0,22,8,4,0,0,3,0,0,0,1,1,353
771,not_very_masculine,not_too_important,employed,False,not_straight,white,high_school,midwest,771,689,692,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,1,5,2,9,1,0,1,1,1,1,1,0,0,3
772,not_very_masculine,not_too_important,employed,True,straight,white,graduate,midwest,772,690,693,3,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,2,2,9,1,0,1,1,0,2,0,1,1,273
773,very_masculine,somewhat_important,employed,True,straight,white,graduate,northeast,773,691,691,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,0,2,0,0,1,1,0,2,1,1,1,27
774,very_masculine,very_important,employed,True,straight,white,college_graduate,midwest,774,692,694,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0,1,1,0,34,2,1,1,1,1,0,0,0,1,1,237
775,somewhat_masculine,not_too_important,not_employed,True,straight,white,graduate,northeast,775,691,694,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,16,10,0,0,1,1,0,2,1,1,1,147
776,very_masculine,not_too_important,not_employed,True,straight,white,high_school,midwest,776,693,693,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,1,1,5,1,9,1,4,1,1,1,1,1,1,1,1
777,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,northeast,777,694,695,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,2,1,1,0,1,1,2,0,5,0,3,1,1,0,2,0,1,1,284
778,somewhat_masculine,somewhat_important,not_employed,True,straight,not_white,graduate,northeast,778,695,696,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,2,2,0,1,0,0,0,2,0,2,0,1,1,336
779,somewhat_masculine,not_too_important,employed,True,straight,white,college_graduate,midwest,779,696,697,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,21,9,2,0,1,1,0,0,0,1,1,17
780,very_masculine,somewhat_important,not_employed,False,not_straight,not_white,graduate,northeast,780,697,698,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,2,0,8,0,1,0,2,0,2,0,0,0,280
781,very_masculine,not_too_important,employed,True,straight,white,college_graduate,southeast,781,698,699,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,7,8,4,0,1,1,0,0,0,1,1,195
782,very_masculine,somewhat_important,not_employed,True,straight,white,graduate,southeast,782,698,700,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,2,28,5,4,0,1,1,0,2,1,1,1,74
783,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,southeast,783,699,701,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,30,1,1,0,1,1,1,1,1,1,1,214
784,somewhat_masculine,not_too_important,not_employed,True,not_straight,not_white,high_school,southwest,784,700,702,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14,7,8,0,0,0,1,1,0,1,0,145
785,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,west,785,701,699,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,5,5,3,3,0,1,1,1,1,1,1,1,91
786,very_masculine,somewhat_important,employed,True,straight,white,college_graduate,midwest,786,702,703,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,0,44,1,8,1,1,1,0,0,0,1,1,2
787,somewhat_masculine,not_too_important,not_employed,False,straight,white,high_school,northeast,787,703,702,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,1,3,16,8,0,0,1,1,2,3,1,0,1,77
788,very_masculine,not_too_important,employed,True,straight,white,high_school,midwest,788,703,704,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,44,3,1,0,1,1,1,1,1,1,1,3
789,somewhat_masculine,somewhat_important,not_employed,True,straight,white,graduate,southwest,789,704,702,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,39,1,8,0,1,1,0,2,1,1,1,352
790,very_masculine,somewhat_important,not_employed,True,straight,white,graduate,southwest,790,705,704,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,14,8,8,0,1,1,0,2,1,1,1,60
791,somewhat_masculine,not_too_important,not_employed,True,straight,white,high_school,midwest,791,706,704,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,0,1,0,1,1,1,11,3,2,0,1,1,1,1,1,1,1,354
792,somewhat_masculine,very_important,not_employed,True,straight,white,high_school,west,792,707,705,0,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,3,1,0,0,1,1,3,6,1,3,2,1,1,2,3,0,1,1,355
793,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,midwest,793,708,706,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,34,9,1,0,1,1,0,2,1,1,1,166
794,very_masculine,very_important,not_employed,True,straight,white,high_school,midwest,794,709,707,1,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,44,3,1,3,1,1,1,1,1,1,1,3
795,very_masculine,not_too_important,employed,True,straight,not_white,college_graduate,midwest,795,708,708,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,3,0,34,9,1,0,0,3,0,0,0,1,1,356
796,somewhat_masculine,not_too_important,employed,False,straight,white,high_school,northeast,796,709,708,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,2,3,0,0,1,1,1,1,35,3,6,0,1,1,1,1,0,0,1,203
797,very_masculine,somewhat_important,employed,True,straight,white,graduate,west,797,710,709,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,46,2,7,0,1,1,0,2,1,1,1,227
798,somewhat_masculine,somewhat_important,employed,True,straight,white,high_school,southeast,798,711,708,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,8,2,4,1,1,1,1,1,1,1,1,40
799,not_very_masculine,not_too_important,not_employed,False,straight,white,college_graduate,west,799,712,710,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,17,3,3,0,1,1,0,0,1,0,1,36
800,very_masculine,not_too_important,not_employed,True,straight,white,graduate,midwest,800,713,711,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,1,1,2,3,9,1,0,1,1,0,2,1,1,1,5
801,somewhat_masculine,somewhat_important,employed,True,straight,white,high_school,west,801,714,712,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,5,5,8,3,0,1,1,1,1,1,1,1,91
802,not_at_all_masculine,not_at_all_important,employed,False,straight,not_white,college_graduate,midwest,802,715,713,2,3,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,12,5,1,0,0,0,0,0,0,0,1,357
803,somewhat_masculine,somewhat_important,not_employed,True,bisexual,white,college_graduate,northeast,803,716,714,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,1,0,3,1,0,0,3,0,0,1,1,0,0,1,1,0,7
804,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,west,804,717,715,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,25,6,7,0,1,1,1,1,0,1,1,59
805,very_masculine,very_important,employed,True,straight,white,college_graduate,northeast,805,718,716,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,2,2,1,1,0,1,1,0,0,2,0,0,1,1,0,0,0,1,1,351
806,very_masculine,very_important,not_employed,True,straight,white,high_school,midwest,806,719,717,1,2,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,1,0,1,1,3,1,3,1,1,1,1,2,3,0,1,1,358
807,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,midwest,807,720,717,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,1,5,34,1,1,1,1,1,1,1,1,1,1,164
808,very_masculine,not_too_important,employed,False,not_straight,white,college_graduate,northeast,808,721,718,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,16,4,0,0,1,1,0,0,0,0,0,63
809,very_masculine,not_too_important,not_employed,True,straight,white,graduate,midwest,809,722,719,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,11,8,2,0,1,1,0,2,1,1,1,222
810,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,northeast,810,723,720,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,3,16,5,0,3,1,1,2,3,1,1,1,77
811,very_masculine,very_important,employed,True,straight,not_white,college_graduate,northeast,811,724,721,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,1,0,1,4,0,0,2,0,0,0,2,0,0,0,1,1,359
